source,title,summary,url,url_canonical,url_replicable,published_at,label_raw,label,content_hash,content_len
El Universal MX,Obituarios,,https://obituarios.eluniversal.com.mx/,https://obituarios.eluniversal.com.mx/,https://obituarios.eluniversal.com.mx/?h=f0509a4c8079366c&src=tesis&v=1,,,,f0509a4c8079366c3d59dd3930a80b67f979ed387c6bdf6375d33ffc3b31c622,0
El Universal MX,Querétaro,,https://www.eluniversalqueretaro.mx/,https://www.eluniversalqueretaro.mx/,https://www.eluniversalqueretaro.mx/?h=fbe92463d996c49c&src=tesis&v=1,,,,fbe92463d996c49c5f3580399ad188f944ef7863bae418b1332eceaf8586c57b,0
El Universal MX,San Luis Potosí,,https://sanluis.eluniversal.com.mx/,https://sanluis.eluniversal.com.mx/,https://sanluis.eluniversal.com.mx/?h=2048d3e025625301&src=tesis&v=1,,,,2048d3e025625301313889cccd24b29ead1b0b2e6a8b5a26c0b87260a45ee92c,0
El Universal MX,Directorio,,/directorio/,https://www.eluniversal.com.mx/directorio/,https://www.eluniversal.com.mx/directorio/?h=7b9a180403cda703&src=tesis&v=1,,,,7b9a180403cda7037ec133c07fa8c63627a7f71a9a05870a4d44b2504c6a7499,0
El Universal MX,Consejo Editorial Consultivo,,/consejo-editorial-consultivo/,https://www.eluniversal.com.mx/consejo-editorial-consultivo/,https://www.eluniversal.com.mx/consejo-editorial-consultivo/?h=a23541f0ccc2dc0f&src=tesis&v=1,,,,a23541f0ccc2dc0f1595195fdeedc752966bb8fdf8ca6dc0ecdee3cfab48ed81,0
El Universal MX,Código de ética,,/codigo-de-etica/,https://www.eluniversal.com.mx/codigo-de-etica/,https://www.eluniversal.com.mx/codigo-de-etica/?h=202c5d604794d50a&src=tesis&v=1,,,,202c5d604794d50aec2406f2ed2b6672daab20c90f2ebd521c2a23ef2f16e476,0
El Universal MX,Violencia,,/criterios-ante-violencia/,https://www.eluniversal.com.mx/criterios-ante-violencia/,https://www.eluniversal.com.mx/criterios-ante-violencia/?h=cf1bcac2fe0796d1&src=tesis&v=1,,,,cf1bcac2fe0796d12e0f7aee7939b6ddb7eec7cfd7aa9f0d6349e6f91907b74c,0
El Universal MX,Publicidad,,/publicidad/,https://www.eluniversal.com.mx/publicidad/,https://www.eluniversal.com.mx/publicidad/?h=8566e4989e57f2e5&src=tesis&v=1,,,,8566e4989e57f2e5cb7d904521f65df41c266cfa5efd1a0cd2b9821ca7962ed0,0
El Universal MX,Aviso de Privacidad,,/aviso-de-privacidad/,https://www.eluniversal.com.mx/aviso-de-privacidad/,https://www.eluniversal.com.mx/aviso-de-privacidad/?h=276b80d8ba66bf2c&src=tesis&v=1,,,,276b80d8ba66bf2ce7ee534094d8183701ab979ad33b704830ff27be3d196fcc,0
El Universal MX,Historia,,/historia-breve/,https://www.eluniversal.com.mx/historia-breve/,https://www.eluniversal.com.mx/historia-breve/?h=c72ea7f2f2f5c2e7&src=tesis&v=1,,,,c72ea7f2f2f5c2e73171d57202084b81553714f975869e5c35e9862d190b94dc,0
El Universal MX,Declaración de Accesibilidad,,/declaracion-accesibilidad/,https://www.eluniversal.com.mx/declaracion-accesibilidad/,https://www.eluniversal.com.mx/declaracion-accesibilidad/?h=eb34293340265ed9&src=tesis&v=1,,,,eb34293340265ed99540659df43a948c2788ec6aa11896d23dfb4a8cc1c6681b,0
El Universal MX,Términos y condiciones,,/terminos-y-condiciones/,https://www.eluniversal.com.mx/terminos-y-condiciones/,https://www.eluniversal.com.mx/terminos-y-condiciones/?h=d37bf084ece4dff3&src=tesis&v=1,,,,d37bf084ece4dff3269c283c7ead709fc0b783f35dafe6103e1bad17c98362b3,0
El Universal MX,Contacto,,/contacto/,https://www.eluniversal.com.mx/contacto/,https://www.eluniversal.com.mx/contacto/?h=73d7a7a6b8a326b1&src=tesis&v=1,,,,73d7a7a6b8a326b1ae1a0487bf7af0e3123a56840b009ee6c9d8a07b59086a76,0
El Comercio PE,Eliminatorias 2026,,https://elcomercio.pe/deporte-total/colombia/tabla-de-posiciones-eliminatorias-sudamericanas-hoy-en-vivo-resultados-partidos-clasificados-y-repechaje-noticia/?ref=ecr,https://elcomercio.pe/deporte-total/colombia/tabla-de-posiciones-eliminatorias-sudamericanas-hoy-en-vivo-resultados-partidos-clasificados-y-repechaje-noticia/?ref=ecr,https://elcomercio.pe/deporte-total/colombia/tabla-de-posiciones-eliminatorias-sudamericanas-hoy-en-vivo-resultados-partidos-clasificados-y-repechaje-noticia/?h=3475e9a9153102a9&ref=ecr&src=tesis&v=1,,,,3475e9a9153102a934bba07eef4358224d3f9c1508b34d087a19eadfecd6a360,0
El Comercio PE,Vizcarra,,https://elcomercio.pe/politica/actualidad/martin-vizcarra-sale-en-libertad-del-penal-de-barbadillo-por-disposicion-del-inpe-y-poder-judicial-ultimas-noticia/,https://elcomercio.pe/politica/actualidad/martin-vizcarra-sale-en-libertad-del-penal-de-barbadillo-por-disposicion-del-inpe-y-poder-judicial-ultimas-noticia/,https://elcomercio.pe/politica/actualidad/martin-vizcarra-sale-en-libertad-del-penal-de-barbadillo-por-disposicion-del-inpe-y-poder-judicial-ultimas-noticia/?h=f879b158d3f047a6&src=tesis&v=1,,,,f879b158d3f047a6a16671d15b43f58fc937ab39cb6ea7a217c0b760e73049cb,0
El Comercio PE,Betssy Chávez,,https://elcomercio.pe/politica/actualidad/betssy-chavez-sale-en-libertad-tras-sentencia-del-tribunal-constitucional-que-anulo-su-prision-preventiva-ultimas-noticia/,https://elcomercio.pe/politica/actualidad/betssy-chavez-sale-en-libertad-tras-sentencia-del-tribunal-constitucional-que-anulo-su-prision-preventiva-ultimas-noticia/,https://elcomercio.pe/politica/actualidad/betssy-chavez-sale-en-libertad-tras-sentencia-del-tribunal-constitucional-que-anulo-su-prision-preventiva-ultimas-noticia/?h=11299627690714ea&src=tesis&v=1,,,,11299627690714ea9e0b93442135c5537ff21fed6f1bac7547ef27c560410cb3,0
El Comercio PE,Santiváñez,,https://elcomercio.pe/politica/gobierno/se-suman-criticas-a-designacion-de-juan-jose-santivanez-en-justicia-que-pasara-con-su-oficina-en-palacio-de-gobierno-tlcnota-noticia/,https://elcomercio.pe/politica/gobierno/se-suman-criticas-a-designacion-de-juan-jose-santivanez-en-justicia-que-pasara-con-su-oficina-en-palacio-de-gobierno-tlcnota-noticia/,https://elcomercio.pe/politica/gobierno/se-suman-criticas-a-designacion-de-juan-jose-santivanez-en-justicia-que-pasara-con-su-oficina-en-palacio-de-gobierno-tlcnota-noticia/?h=7a0772fa2341f6ee&src=tesis&v=1,,,,7a0772fa2341f6ee7e5ac94291a3967597567a734f20f5d95f61c8e7d549925d,0
El Comercio PE,Mundial de desayunos,,https://elcomercio.pe/provecho/tendencias/mundial-de-desayunos-de-ibai-llanos-como-votar-en-el-peru-vs-chile-semifinales-noticia/,https://elcomercio.pe/provecho/tendencias/mundial-de-desayunos-de-ibai-llanos-como-votar-en-el-peru-vs-chile-semifinales-noticia/,https://elcomercio.pe/provecho/tendencias/mundial-de-desayunos-de-ibai-llanos-como-votar-en-el-peru-vs-chile-semifinales-noticia/?h=f918178ccb39a2a2&src=tesis&v=1,,,,f918178ccb39a2a2983d5f58cd30b67af67833a6b46c47242b5af5a0069d96ba,0
El Comercio PE,Retiro AFP,,https://elcomercio.pe/respuestas/tramites/que-pasara-este-miercoles-3-de-setiembre-en-el-congreso-y-que-puede-influir-en-el-retiro-afp-2025-hay-19-proyectos-de-ley-esperando-al-debate-tdpe-noticia/,https://elcomercio.pe/respuestas/tramites/que-pasara-este-miercoles-3-de-setiembre-en-el-congreso-y-que-puede-influir-en-el-retiro-afp-2025-hay-19-proyectos-de-ley-esperando-al-debate-tdpe-noticia/,https://elcomercio.pe/respuestas/tramites/que-pasara-este-miercoles-3-de-setiembre-en-el-congreso-y-que-puede-influir-en-el-retiro-afp-2025-hay-19-proyectos-de-ley-esperando-al-debate-tdpe-noticia/?h=f2b454f6009d192a&src=tesis&v=1,,,,f2b454f6009d192a00571e81a4400ec04a6ab0e0f9bc33bdd18faf7e9953cec7,0
El Comercio PE,La Tinka,,https://elcomercio.pe/respuestas/loterias/la-tinka-en-vivo-resultados-hoy-miercoles-6-de-agosto-numeros-ganadores-del-ultimo-sorteo-pozo-millonario-controlar-tinkanet-resultado-si-o-si-boliyapa-intralot-lbposting-noticia/,https://elcomercio.pe/respuestas/loterias/la-tinka-en-vivo-resultados-hoy-miercoles-6-de-agosto-numeros-ganadores-del-ultimo-sorteo-pozo-millonario-controlar-tinkanet-resultado-si-o-si-boliyapa-intralot-lbposting-noticia/,https://elcomercio.pe/respuestas/loterias/la-tinka-en-vivo-resultados-hoy-miercoles-6-de-agosto-numeros-ganadores-del-ultimo-sorteo-pozo-millonario-controlar-tinkanet-resultado-si-o-si-boliyapa-intralot-lbposting-noticia/?h=45225d0bc794a45c&src=tesis&v=1,,,,45225d0bc794a45c382c83235bb8d2acf6aa0c6f9a69200aba8f3bc62a338aa0,0
El Comercio PE,DolarToday,,https://elcomercio.pe/economia/mercados/dolartoday-y-monitor-dolar-hoy-a-cuanto-se-cotiza-el-dolar-en-venezuela-tdpe-ultimas-noticia-3/,https://elcomercio.pe/economia/mercados/dolartoday-y-monitor-dolar-hoy-a-cuanto-se-cotiza-el-dolar-en-venezuela-tdpe-ultimas-noticia-3/,https://elcomercio.pe/economia/mercados/dolartoday-y-monitor-dolar-hoy-a-cuanto-se-cotiza-el-dolar-en-venezuela-tdpe-ultimas-noticia-3/?h=4c3078e882143288&src=tesis&v=1,,,,4c3078e8821432882e7d3648ae30521d5c5d04b33e2e4122e958d9b7132035be,0
El Comercio PE,Dólar BCV,,https://elcomercio.pe/respuestas/venezuela/dolar-bcv-hoy-precio-y-tasa-oficial-del-banco-central-de-venezuela-bitcoin-monitor-dolar-dolares-a-bolivares-tdpe-noticia/,https://elcomercio.pe/respuestas/venezuela/dolar-bcv-hoy-precio-y-tasa-oficial-del-banco-central-de-venezuela-bitcoin-monitor-dolar-dolares-a-bolivares-tdpe-noticia/,https://elcomercio.pe/respuestas/venezuela/dolar-bcv-hoy-precio-y-tasa-oficial-del-banco-central-de-venezuela-bitcoin-monitor-dolar-dolares-a-bolivares-tdpe-noticia/?h=97db0eb8a3bd0b2d&src=tesis&v=1,,,,97db0eb8a3bd0b2dc7efe182dee5541cb748a52aea8bdb8a7700133b183c3176,0
El Comercio PE,Club El Comercio,,https://clubelcomercio.pe/,https://clubelcomercio.pe/,https://clubelcomercio.pe/?h=d6ba7e6c0a0d989e&src=tesis&v=1,,,,d6ba7e6c0a0d989ec3420afebf5c88c095b5746ad54fba6306dfb224acd5040f,0
El Comercio PE,Newsletters,,https://elcomercio.pe/newsletters,https://elcomercio.pe/newsletters,https://elcomercio.pe/newsletters?h=524a62a485473dbd&src=tesis&v=1,,,,524a62a485473dbd55924d96d6984b3d1490549126580123da52d60befd3b98d,0
El Comercio PE,Horóscopo,,https://elcomercio.pe/luces/vida-social/horoscopo-de-hoy-jueves-4-de-septiembre-lee-aqui-las-predicciones-para-tu-signo-noticia/,https://elcomercio.pe/luces/vida-social/horoscopo-de-hoy-jueves-4-de-septiembre-lee-aqui-las-predicciones-para-tu-signo-noticia/,https://elcomercio.pe/luces/vida-social/horoscopo-de-hoy-jueves-4-de-septiembre-lee-aqui-las-predicciones-para-tu-signo-noticia/?h=1a515093e2177893&src=tesis&v=1,,,,1a515093e2177893942dfac5db332570348bc3032984c326b5e00c6dc1812831,0
El Comercio PE,Finanzas Personales,,/economia/personal/,https://elcomercio.pe/economia/personal/,https://elcomercio.pe/economia/personal/?h=d29687e23047b156&src=tesis&v=1,,,,d29687e23047b1565d90d86f5cb8b88f2b0710443c7324a44a5762e04f9243a8,0
El Comercio PE,Lo último,,/ultimas-noticias/,https://elcomercio.pe/ultimas-noticias/,https://elcomercio.pe/ultimas-noticias/?h=d945a2af1ad006cd&src=tesis&v=1,,,,d945a2af1ad006cd59c7a963d80a49b749609d96eb4b1e386bf1b0854b822538,0
El Comercio PE,Edición Impresa,,http://peruquiosco.pe/,http://peruquiosco.pe/,http://peruquiosco.pe/?h=47de720c7f89b9e2&src=tesis&v=1,,,,47de720c7f89b9e26fdf4073e6584524ad38168c0f009ffbd09579d390cb9cfd,0
El Comercio PE,Newsletters,,https://elcomercio.pe/newsletters/,https://elcomercio.pe/newsletters/,https://elcomercio.pe/newsletters/?h=5f4ccc527732ce7a&src=tesis&v=1,,,,5f4ccc527732ce7a7e43b88a5f072c3b4cc8a269c43309c0a4bd35040134540b,0
El Comercio PE,Editorial,,/opinion/editorial/,https://elcomercio.pe/opinion/editorial/,https://elcomercio.pe/opinion/editorial/?h=594b0a41f7a71fe9&src=tesis&v=1,,,,594b0a41f7a71fe9f4d96bc4c0822999e576b50053fe272be7c2d2073a596ed1,0
El Comercio PE,Audiencias Vecinales,,/audiencias-vecinales/,https://elcomercio.pe/audiencias-vecinales/,https://elcomercio.pe/audiencias-vecinales/?h=9c083f62eb555681&src=tesis&v=1,,,,9c083f62eb555681fa753de96128ff80ed374d03b98ff01a8854c25ca6998890,0
El Comercio PE,Corresponsales escolares,,/corresponsales-escolares/,https://elcomercio.pe/corresponsales-escolares/,https://elcomercio.pe/corresponsales-escolares/?h=25b0ddba69af9b39&src=tesis&v=1,,,,25b0ddba69af9b39db89744512e9019ac9fcf8b5380be24a7e9e5ca3239a7906,0
El Comercio PE,Columnistas,,https://elcomercio.pe/opinion,https://elcomercio.pe/opinion,https://elcomercio.pe/opinion?h=ee60af81fac06cb7&src=tesis&v=1,,,,ee60af81fac06cb7e577b6e760a9676ed7d79b36d4be9a7476cf31cabf42ab54,0
El Comercio PE,Provecho,,/provecho/,https://elcomercio.pe/provecho/,https://elcomercio.pe/provecho/?h=15790dfbc8d29f0b&src=tesis&v=1,,,,15790dfbc8d29f0bc64a0472c1d276779636ff0aebae70cdec2ea7258ff622ef,0
El Comercio PE,Saltar intro,,/saltar-intro/,https://elcomercio.pe/saltar-intro/,https://elcomercio.pe/saltar-intro/?h=d4965ad93a6e9c62&src=tesis&v=1,,,,d4965ad93a6e9c624b2e5fbd6f6d9bb4f162f451289de5e9b1c792a56a6de7e1,0
El Comercio PE,Política,,/politica/,https://elcomercio.pe/politica/,https://elcomercio.pe/politica/?h=f7cf115a78dbe95d&src=tesis&v=1,,,,f7cf115a78dbe95dc0e1689ebbd8b297d3a0b0d0d8ab2baebdd78ee509131b71,0
El Comercio PE,Economía,,/economia/,https://elcomercio.pe/economia/,https://elcomercio.pe/economia/?h=7a0a19d7f89a174e&src=tesis&v=1,,,,7a0a19d7f89a174e7b2830e02505236b2e693ef86025bcbfbaea3307367535f1,0
El Comercio PE,Tecnología y ciencias,,/tecnologia/,https://elcomercio.pe/tecnologia/,https://elcomercio.pe/tecnologia/?h=74507d2ecb4af003&src=tesis&v=1,,,,74507d2ecb4af00365253a91fe31836659e3ca261bc00c1e483053529780b25e,0
El Comercio PE,Bienestar,,/bienestar/,https://elcomercio.pe/bienestar/,https://elcomercio.pe/bienestar/?h=57b3fd10776f8f30&src=tesis&v=1,,,,57b3fd10776f8f3050b736eca825233a24aa166572d7d26e1da927db4e26f19f,0
El Comercio PE,Hogar y Familia,,/hogar-familia/,https://elcomercio.pe/hogar-familia/,https://elcomercio.pe/hogar-familia/?h=378db76f76721b75&src=tesis&v=1,,,,378db76f76721b75f50553eebfdc309bc1899a9e23888df3e198ee494ab42f2d,0
El Comercio PE,Respuestas,,/respuestas/,https://elcomercio.pe/respuestas/,https://elcomercio.pe/respuestas/?h=c9f07a37434edc30&src=tesis&v=1,,,,c9f07a37434edc3072a706ddb4b61678454e628633ed9472e90bd2e85ce08d9a,0
El Comercio PE,Ruedas y Tuercas,,/ruedas-tuercas/,https://elcomercio.pe/ruedas-tuercas/,https://elcomercio.pe/ruedas-tuercas/?h=fdec9bd9b36f06cf&src=tesis&v=1,,,,fdec9bd9b36f06cf470f397c623293d60ffb94274bcbacc43ecf7cf78ffd4ec3,0
El Comercio PE,Casa y Más,,/casa-y-mas/,https://elcomercio.pe/casa-y-mas/,https://elcomercio.pe/casa-y-mas/?h=298e08101a68b60a&src=tesis&v=1,,,,298e08101a68b60a65f47b94a4074dc3d163dabe16812c7ccb0489c48e7b117b,0
El Comercio PE,El Dominical,,/eldominical/,https://elcomercio.pe/eldominical/,https://elcomercio.pe/eldominical/?h=2b55358f1e977696&src=tesis&v=1,,,,2b55358f1e9776967354c051a14bfbd833081950ef7deddc1c6ea1c7b719c038,0
El Comercio PE,Horóscopo,,https://elcomercio.pe/noticias/horoscopo/,https://elcomercio.pe/noticias/horoscopo/,https://elcomercio.pe/noticias/horoscopo/?h=762e5c08fd9720a7&src=tesis&v=1,,,,762e5c08fd9720a7c2d352c5f21fded1b84d5b91b893e15892c254b8a835e12b,0
El Comercio PE,Desde la redacción,,/desde-la-redaccion/,https://elcomercio.pe/desde-la-redaccion/,https://elcomercio.pe/desde-la-redaccion/?h=b47c5ffe68a143bd&src=tesis&v=1,,,,b47c5ffe68a143bd4ff327cd51b2ebd8af8a49cd90e5dd5ba0d0d56ca1c029b6,0
El Comercio PE,Archivo El Comercio,,/archivo-elcomercio/,https://elcomercio.pe/archivo-elcomercio/,https://elcomercio.pe/archivo-elcomercio/?h=9986b9417beda920&src=tesis&v=1,,,,9986b9417beda920db8f22a92467d82b9c37bf76147c38c5567461f2efe5578c,0
El Comercio PE,Notas contratadas,,/publirreportaje/,https://elcomercio.pe/publirreportaje/,https://elcomercio.pe/publirreportaje/?h=3f0da05233ce4abe&src=tesis&v=1,,,,3f0da05233ce4abe47adb47730f5a810bfe15273caeec3cbe80123e3f8328598,0
El Comercio PE,Colecciones El Comercio,,/colecciones-el-comercio/,https://elcomercio.pe/colecciones-el-comercio/,https://elcomercio.pe/colecciones-el-comercio/?h=836dddff4ba90490&src=tesis&v=1,,,,836dddff4ba90490596f5d97902dcbb68f6288f80c54a6c2336e8e29eacdeb06,0
El Comercio PE,elcomercio.pe,,/,https://elcomercio.pe/,https://elcomercio.pe/?h=1d856aa83175fc54&src=tesis&v=1,,,,1d856aa83175fc5464841a319864ac33eaa946f205c32b9bf32a8d80af8830bc,0
El Comercio PE,términos y condiciones de uso,,/terminos-y-condiciones/,https://elcomercio.pe/terminos-y-condiciones/,https://elcomercio.pe/terminos-y-condiciones/?h=1cd96057b3d80ace&src=tesis&v=1,,,,1cd96057b3d80ace24c8017b907d452e0d7b6b643853d97794bc4aed8f2d5cdb,0
El Comercio PE,oficinas concesionarias,,/oficinas-concesionarias/,https://elcomercio.pe/oficinas-concesionarias/,https://elcomercio.pe/oficinas-concesionarias/?h=83da9d85f248c2db&src=tesis&v=1,,,,83da9d85f248c2db94b5c8b621ce4fb21f0fa22d6e76e092a8ee50fbf2a721e1,0
El Comercio PE,principios rectores,,/principios-rectores/,https://elcomercio.pe/principios-rectores/,https://elcomercio.pe/principios-rectores/?h=1282366fe8eb13f4&src=tesis&v=1,,,,1282366fe8eb13f4faa3c26bf85a8795f2411ed8dd4a8096a28dec04ccf2cf05,0
El Comercio PE,buenas prácticas,,/buenas-practicas/,https://elcomercio.pe/buenas-practicas/,https://elcomercio.pe/buenas-practicas/?h=14d065b3e323567e&src=tesis&v=1,,,,14d065b3e323567ea85d6279490b1f3d876d9f17645170f9ea682abc0acc78ff,0
El Comercio PE,políticas de privacidad,,/politicas-privacidad/,https://elcomercio.pe/politicas-privacidad/,https://elcomercio.pe/politicas-privacidad/?h=99e855a24c7c20e0&src=tesis&v=1,,,,99e855a24c7c20e055073a6ce0d9cea5018e0db716aaaab667f6418747f5d005,0
El Comercio PE,política integrada de gestión,,/politica-integrada-de-gestion/,https://elcomercio.pe/politica-integrada-de-gestion/,https://elcomercio.pe/politica-integrada-de-gestion/?h=d95362edff1a0551&src=tesis&v=1,,,,d95362edff1a05514c3441951f8496962bb4fca34d19cad4cece542ddb8ecc76,0
El Comercio PE,derechos arco,,/procedimiento-arco/,https://elcomercio.pe/procedimiento-arco/,https://elcomercio.pe/procedimiento-arco/?h=abb149831ad8745c&src=tesis&v=1,,,,abb149831ad8745cfe47755542fe7e511e2a415f2a803464c5bba1fc3df22067,0
El Comercio PE,política de cookies,,/politica-de-cookies/,https://elcomercio.pe/politica-de-cookies/,https://elcomercio.pe/politica-de-cookies/?h=91c0b4b5116d0533&src=tesis&v=1,,,,91c0b4b5116d053330482c91f625c656ac500438d5f7e71effc1d830dcf54895,0
El Comercio PE,Suscriptores,,https://elcomercio.pe/exclusivo-suscriptores,https://elcomercio.pe/exclusivo-suscriptores,https://elcomercio.pe/exclusivo-suscriptores?h=751dfbde01d0af66&src=tesis&v=1,,,,751dfbde01d0af66fb7aa68852fad4bb0475b3e1d53a5e2131eccf072cf08d80,0
El Comercio PE,<Anterior,,/archivo/todas/2025-09-04/,https://elcomercio.pe/archivo/todas/2025-09-04/,https://elcomercio.pe/archivo/todas/2025-09-04/?h=284ee1ee52c8de21&src=tesis&v=1,,,,284ee1ee52c8de21a8e44b1c0431de99eaaad203fc2f784e9111caff3dac1deb,0
El Comercio PE,Compromiso de Autorregulación Comercial,,https://elcomercio.pe/compromiso-autoregulacion-comercial.pdf,https://elcomercio.pe/compromiso-autoregulacion-comercial.pdf,https://elcomercio.pe/compromiso-autoregulacion-comercial.pdf?h=a5a4554e71f186b5&src=tesis&v=1,,,,a5a4554e71f186b5eb22fab735a904aa05e0487e276a7d3275b33bbc0b8fac82,0
El Comercio PE,elcomercio.pe,,https://elcomercio.pe,https://elcomercio.pe,https://elcomercio.pe?h=f1c8301bd600e613&src=tesis&v=1,,,,f1c8301bd600e6136f0abe3fa3e80af1bab069fc4137e7e350b2fb3647150593,0
El Comercio PE,gestion.pe,,https://gestion.pe/,https://gestion.pe/,https://gestion.pe/?h=2f7869fa574fe542&src=tesis&v=1,,,,2f7869fa574fe542ecf9265e64f5e6056564948c31e7a6a4b865d2747264f6dd,0
El Comercio PE,depor.com,,https://depor.com/,https://depor.com/,https://depor.com/?h=797e52c91f5828f9&src=tesis&v=1,,,,797e52c91f5828f9b4445a2469974a533c60b71e24f17b1a3faae574d9c5cccf,0
El Comercio PE,trome.com,,https://trome.com/,https://trome.com/,https://trome.com/?h=3a103291d0c9fdff&src=tesis&v=1,,,,3a103291d0c9fdff4664bc2ad37f5ee31b26f39ac8392986c17928eeca75a3e7,0
El Comercio PE,diariocorreo.pe,,https://diariocorreo.pe,https://diariocorreo.pe,https://diariocorreo.pe?h=85112fe4029a60aa&src=tesis&v=1,,,,85112fe4029a60aaef3aa9bd400df75cf2a9c1bf3236bab04a4317ba99d38938,0
El Comercio PE,peruquiosco.pe,,https://web.peruquiosco.pe,https://web.peruquiosco.pe,https://web.peruquiosco.pe?h=b022dd7d6649e55f&src=tesis&v=1,,,,b022dd7d6649e55fe680308ff58aee9ba044c5bbf3760b505b61cb67d8723937,0
