fuente;fecha;titulo;texto;estado;url
LaRepublica;2025-09-04T15:06:57+00:00;Despegar inauguró tienda en Medellín y llegará a ocho puntos físicos en la región;"Pablo Jaitman, country manager de Despegar Colombia Agregue a sus temas de interés El country manager de la compañía proyecta que la nueva tienda agregará hasta 15 puntos de crecimiento en las ventas originadas en Medellín Pablo Jaitman, country manager de Despegar, cortó la cintilla para inaugurar la nueva tienda de la compañía en Medellín, que está localizada en el Centro Comercial Santa Fe. Despegar contará con ocho puntos físicos en la capital antioqueña; tres de ellos bajo su misma marco y otros cinco con el sello de viajes Falabella. Sobre la proyección con el nuevo establecimiento, el líder de la operación para Colombia detalló que, en el arranque, la expectativa apunta a que ayude a crecer las ventas originadas en Medellín en 15% frente al primer semestre de 2025. ""Hoy Medellín representa 30% de la venta a nivel nacional, tanto en canales on line como off line, y la expectativa es que llegue 45%, con 15 puntos de crecimiento sobre los volúmenes que vimos en el primer semestre"", comentó el country manager. Las otras dos tiendas físicas de Despegar se ubican en los centros comerciales Mayorca y Parque Fabricato, pero esta agencia tiene intenciones de incrementar la presencia física. De acuerdo con Jaitman, ""el año próximo tenemos expectativa de seguir creciendo con, posiblemente, nuevas ubicaciones en nuevos centros comerciales o con una tienda adicional en un centro comercial en el que ya tengamos presencia. Eso se va a dar hacia febrero o marzo de 2026"". La apertura de estos establecimientos se enmarca en la estrategia omnicanal de Despegar, que tal como lo indicó el country manager, se adapta mejor para adquisición de productos más complejos como circuitos, paquetes internacionales, cruceros, vacaciones en familia y viajes grupales. Está marca llegó a ocho tiendas en Colombia y, si se suman las que opera bajo el sello de viajes Falabella, totaliza 39 establecimientos en el país. Noticias personalizadas, de acuerdo a sus temas de interés Recopilación 10.000 primeras empresas en ventas en Colombia Reviva en primera fila todos los foros y cátedras de La República Mas de 4.000 libros y revistas, en alianza con OverDrive Seleccione y conserve sus artículos favoritos Acceda a nuestras publicaciones impresas en formato digital Reciba las noticias seleccionadas por nuestro equipo editorial Los ataques identificados en el país incluyen phishing, ransomware, malware, suplantación de identidad y denegación de servicio En el primer trimestre de 2025, la cartera de la industria alcanzó $4,3 billones y 60% del saldo lo adeudan los gestores Rigoberto Urán y AKT Motos se unen en el camino de las dos ruedas, impulsados por valores que los representan como el progreso, berraquera y ese espíritu colombiano que inspira a seguir adelante";verdadero;https://www.larepublica.co/empresas/despegar-inauguro-tienda-en-medellin-y-llegara-a-ocho-puntos-fisicos-en-la-region-4216922
BloombergLinea;2025-09-04T21:37:34+00:00;Mercados: Noticias de las acciones, bonos, commodities y cotizaciones en la bolsa de valores en Bloomberg Línea;Las ventas rondarán los US$17.400 millones en el cuarto trimestre fiscal, que finaliza en octubre, según informó la compañía en un comunicado el jueves. El tipo de cambio reacciona a las débiles cifras laborales en EE.UU., en una jornada marcada por flujos locales y expectativa de recortes de tasas por parte de la Reserva Federal. Los resultados de Broadcom llegan con altas expectativas tras duplicar su valor en bolsa desde abril. El mercado evalúa si el rally puede sostenerse o si seguirá una corrección. El selectivo español logró avanzar en una sesión marcada por la prudencia inversora y la ausencia de catalizadores relevantes. El informe detalla ajustes clave en los precios esperados para oro, petróleo y café, en un entorno de volatilidad global, nuevas tarifas y debilidad cíclica. La renta variable mexicana inicia la sesión con pérdidas, afectada por un entorno externo adverso tras datos débiles en el mercado laboral de Estados Unidos. Las bolsas en Estados Unidos alcanzaron un máximo histórico, en medio de señales de enfriamiento del mercado laboral y menores rendimientos del Tesoro. Esta mañana se dio a conocer que las solicitudes semanales de subsidio por desempleo en EE. UU. aumentaron, superando todas las estimaciones.;verdadero;https://www.bloomberglinea.com/mercados/
BloombergLinea;2025-09-05T00:37:31+00:00;Suscripción Online - Bloomberg Línea;;verdadero;https://www.bloomberglinea.com/subscription/
ElTiempo;2025-09-05T00:37:11+00:00;Inicio de sesion - Noticias - ELTIEMPO.COM;;verdadero;https://www.eltiempo.com/login
LaRepublica;2025-09-04T11:52:01+00:00;"China y Rusia se preparan para ""confrontación a largo plazo"" advierte jefe de la Otan";"Agregue a sus temas de interés China presentó una gama de armas nucleares, incluyendo dos nuevos y gigantescos diseños de misiles balísticos intercontinentales El secretario general de la Otan, Mark Rutte, advirtió que Rusia y China están preparando sus industrias de defensa para una “confrontación a largo plazo”, después de que los presidentes Xi Jinping y Vladimir Putin encabezaran un desfile del nuevo hardware militar de Beijing. “Nos enfrentamos a amenazas graves y duraderas: Rusia y China están invirtiendo fuertemente en el desarrollo y la modernización de sus ejércitos”, declaró Rutte en un discurso pronunciado el jueves en la Cumbre de Defensa del IISS en Praga. “Sus industrias de defensa están produciendo armas y equipo militar pesado a un ritmo sorprendente y asombroso”. China presentó una gama de armas nucleares, incluyendo dos nuevos y gigantescos diseños de misiles balísticos intercontinentales, durante el desfile conmemorativo del aniversario de la Segunda Guerra Mundial en Pekín el miércoles. Xi caminó entre la multitud flanqueado por Putin y el líder norcoreano Kim Jong-un. Fue su primera aparición pública con ambos hombres y un mensaje a Estados Unidos y Europa sobre su poderío militar. Rutte advirtió que el desfile no era un simple intento de presumir, sino más bien de ejercer una influencia agresiva para intentar remodelar el orden global y socavar nuestra libertad y seguridad. Advirtió que el desafío que se le plantea a la Otan no se limita a Rusia, y señaló que la creciente cooperación industrial en defensa entre China, Irán y Corea del Norte estaba alcanzando niveles sin precedentes. ""Solo hay que mirar las imágenes de Beijing de los últimos días y ver cómo se tomaban de la mano"", dijo Rutte, en referencia a las imágenes de Xi sosteniendo la mano del líder indio Narendra Modi mientras se reunían con Putin en una cumbre de seguridad días antes. El jefe de la Otan dijo que está particularmente preocupado por el ritmo al que China está construyendo buques de guerra, que excede ampliamente la capacidad de Estados Unidos y Europa para construir los suyos propios. Noticias personalizadas, de acuerdo a sus temas de interés Recopilación 10.000 primeras empresas en ventas en Colombia Reviva en primera fila todos los foros y cátedras de La República Mas de 4.000 libros y revistas, en alianza con OverDrive Seleccione y conserve sus artículos favoritos Acceda a nuestras publicaciones impresas en formato digital Reciba las noticias seleccionadas por nuestro equipo editorial Musk ha contribuido a los problemas de Tesla, sus políticas polarizadoras han distanciado a los compradores de automóviles en los principales mercados El Gobierno ha decidido cancelar el contrato de Telefónica para instalar equipos de la china Huawei en varias instituciones públicas por ""criterios de soberanía estratégica europea y española"" James presentó una apelación el jueves, indicando que llevará el caso ante el Tribunal de Apelaciones de Nueva York en Albany";verdadero;https://www.larepublica.co/globoeconomia/china-y-rusia-se-preparan-para-confrontacion-a-largo-plazo-advierte-jefe-de-la-otan-4216668
LaRepublica;2025-09-04T05:04:11+00:00;La carga tributaria a hidrocarburos y minero-energético superaría 70% con la reforma;"Agregue a sus temas de interés En cuanto a la tasa de renta corporativa, tanto las empresas nacionales como extranjeras seguirán asumiendo una tarifa de 35% En línea con la premisa de la transición a las energías renovables, el Ministerio de Hacienda propuso en su reforma tributaria nuevas medidas que hacen que las actividades extractivas tengan la mayor carga tributaria. El sector minero-energético y el de hidrocarburos asumirían una sobretasa de hasta 15% por la extracción de carbón y crudo, que se sumarían a un impuesto de renta corporativa de 35%, más 30% a los dividendos de empresas extranjeras no residentes y de 1% adicional a causa de un impuesto especial a la extracción de hullas (carbón) y aceites crudos de petróleo. Quiere decir que, sin contar una posible deducción impositiva de máximo 5%, la carga tributaria para estos sectores alcanzaría, por lo menos 70%. A propósito de la sobretasa a la extracción, la cartera de Hacienda propuso entre cinco y 15 puntos porcentuales adicionales al impuesto de renta basándose en la ubicación del precio promedio del carbón en determinado año gravable, con respecto al precio promedio de los últimos 120 meses. Si está entre el percentil 30 y 45, la sobretasa será de 5%; si está entre el percentil 45 y 60, la sobretasa será de 10% y si está por encima del percentil 60, la sobretasa será de 15%; respectivamente, se tomará en cuenta la referencia API2 menos el valor del flete BC17 y el barril brent. En cuanto a la tasa de renta corporativa, tanto las empresas nacionales como extranjeras (residentes o no residentes) seguirán asumiendo una tarifa de 35%, que se mantiene como la más alta de América Latina y entre los países de la Ocde. “El Gobierno quiere dejar firmada el acta de defunción de los carbones colombianos. Deja sin oportunidades a la minería, sin haber desarrollado ni una sola propuesta de transición”. Exdirector de la Dian y socio fundador de Strategy Lab “Tanto para las empresas colombianas como para las extranjeras se eliminan y restringen deducciones (máximo de 5%), por lo que la tasa nominal pasa a ser la real, lo que hace que suba la tasa efectiva de tributación”, argumentó Lisandro Junco, exdirector de la Dian. Agregó que el gravamen a los dividendos provocará retenciones de 30% para las empresas extranjeras mientras que para las colombianas varia dependiendo de quién pague el dividendo, que puede ubicarse entre 19% y 41%. “A ello se añade un nuevo impuesto de 1% sobre ingresos brutos en hidrocarburos, que hace que la tributación agregada pueda superar 70%, afectando la atracción extranjera y el valor de Ecopetrol, como principal empresa del Estado”, dijo José Romero, exdirector de la Dian. El sector del carbón rechazó el proyecto de ley y señaló que las medidas en materia tributaria acabarían con las posibilidades de crecimiento y desarrollo de la pequeña, mediana y gran minería en cuanto a la producción, consumo interno y ventas a mercados externos. “El gobierno quiere dejar firmada el acta de defunción de los carbones colombianos, justificando de esta manera su posición ideológica. Deja sin oportunidades a la minería sin haber desarrollado ni una sola propuesta de transición productiva, laboral y fiscal en los territorios”, dijo Carlos Cante, presidente de la Federación Nacional de Productores de Carbón, Fenalcarbón. Con la tasa de renta corporativa menos competitiva de la Ocde y gravámenes a los dividendos a las empresas extranjeras, José Romero, exdirector de la Dian, considera que el panorama tributario alejará la llegada de capitales. “La reforma constituye un paquete anti-inversión. El diagnóstico muestra cómo las medidas fiscales deterioran la confianza de los agentes económicos”, dijo Romero, quien propuso reducir la carga de renta corporativa y dividendos a máximo 35%, eliminando el impuesto al patrimonio para personas naturales. Noticias personalizadas, de acuerdo a sus temas de interés Recopilación 10.000 primeras empresas en ventas en Colombia Reviva en primera fila todos los foros y cátedras de La República Mas de 4.000 libros y revistas, en alianza con OverDrive Seleccione y conserve sus artículos favoritos Acceda a nuestras publicaciones impresas en formato digital Reciba las noticias seleccionadas por nuestro equipo editorial Expresaron que solucionar la situación de la compañía resolvería el problema estructural del suministro de energía en el Caribe Pronunciamiento se da luego de que MinTransporte sugiriera un nuevo esquema para la concesión, que se vence el próximo año El presidente de Analdex, Javier Díaz, señaló que les preocupa la nueva tributación sobre el sector minero y el incremento en costos de transporte";verdadero;https://www.larepublica.co/economia/la-carga-tributaria-a-hidrocarburos-y-minero-energetico-superaria-70-con-la-reforma-4215805
ElTiempo;2025-09-05T00:36:50+00:00;Noticias de Actualidad en formato RSS - Noticias - ELTIEMPO.COM;;verdadero;https://www.eltiempo.com/rss
BloombergLinea;2025-09-04T22:39:19+00:00;Actualidad - Bloomberg Línea;El cargo del 15% se aplica retroactivamente a la mayoría de los productos enviados a partir del 7 de agosto, fecha en que entraron en vigor los aranceles impuestos por el presidente estadounidense a decenas de socios comerciales. La apelación pone a prueba un fallo del Tribunal Supremo de 1935 que decía que el Congreso podía aislar al menos a algunos altos funcionarios de ser despedidos. La ley de discapacidad declara la emergencia hasta el 31 de diciembre del 2026. Desde el 12 de marzo de 2003 que el Congreso no rechazaba un veto total. El patriarca italiano confió el futuro de Giorgio Armani SpA a familiares cercanos y asociados que trazarán los pasos de una empresa que él fundó en 1975. El Gobierno de Estados Unidos anunció el fin de un programa migratorio que ha protegido a miles de venezolanos desde 2021. Aunque hubo avances en materia de seguridad y migración, no sucedió lo mismo en el ámbito comercial. El balance.;verdadero;https://www.bloomberglinea.com/actualidad/
LaRepublica;2025-09-04T13:20:38+00:00;Pei logró demanda cercana al 300% en su emisión número 12 de títulos participativos;"Jairo Corrales, presidente de Pei Asset Management Agregue a sus temas de interés En la segunda vuelta, el interés del mercado se multiplicó, registrando demandas por $1,3 billones, con un total de 17.971.953 títulos Pei, el vehículo de inversión inmobiliaria de Colombia, anunció el cierre de su duodécima emisión de títulos participativos, alcanzando una demanda que superó en casi tres veces el monto ofrecido. En la primera vuelta, los ejercicios del derecho de preferencia sumaron una demanda de $202.660 millones correspondientes a 2.895.150 títulos. En la segunda vuelta, el interés del mercado se multiplicó, registrando demandas por $1,3 billones, con un total de 17.971.953 títulos. Frente al monto total ofertado de $500.000 millones, la emisión se sobre demandó casi tres veces (3x). Luego de seis años fuera del mercado, el regreso de Pei al mercado de capitales no solo arrojó buenos resultados para el vehículo, sino que reafirmó su carácter de pionero en la industria y su compromiso con el desarrollo del mercado de capitales. ""Agradecemos tanto a los inversionistas que ejercieron su derecho de preferencia y ratifican una vez más la confianza en el vehículo y su administrador, como a los nuevos inversionistas que vieron unas condiciones atractivas para invertir en Pei”, señaló Jairo Corrales, presidente de Pei Asset Management. Noticias personalizadas, de acuerdo a sus temas de interés Recopilación 10.000 primeras empresas en ventas en Colombia Reviva en primera fila todos los foros y cátedras de La República Mas de 4.000 libros y revistas, en alianza con OverDrive Seleccione y conserve sus artículos favoritos Acceda a nuestras publicaciones impresas en formato digital Reciba las noticias seleccionadas por nuestro equipo editorial La moneda local tuvo un avance de 0,46% frente a sus pares emergentes; el peso filipino y el sol peruano siguen con 0,44% y 0,19% Luego del procedimiento el número total de acciones en circulación de la sociedad pasa de 456 millones a 455 millones de papeles ordinarias El ámbito crediticio resultó favorable para las empresas locales y de infraestructura antes de las próximas elecciones presidenciales de 2026";verdadero;https://www.larepublica.co/finanzas/pei-logro-demanda-cercana-al-300-en-su-emision-numero-12-de-titulos-participativos-4216763
Colombiacheck;2025-08-25T20:35:00;Video sat√≠rico sobre tren de Buenaventura atribuido a Petro fue grabado en Estados Unidos;"Falso Falso Falso Falso Falso Falso Falso Falso Falso La cuenta de X @alejitaCanl public√≥ un video en el que un conductor muestra un tren como si fuera con mercanc√≠a de Buenaventura hacia la costa Atl√°ntica, aunque en realidad es de Estados Unidos, mientras ironiza sobre las pol√≠ticas del presidente, Gustavo Petro. A pesar de que es s√°tira, la usuaria da por cierta la obra como logro de este gobierno al agregar el siguiente mensaje en el trino: ‚ÄúLo que antes robaron, hoy se recupera üöÇ. Vuelven las v√≠as f√©rreas y el tren de carga para quienes m√°s lo necesitan @petrogustavo, le cumpli√≥ a Colombia y a su pueblo‚Äù. La georreferenciaci√≥n del lugar de la grabaci√≥n demuestra que fue hecha en Kansas. De hecho, el mismo autor del video ya ha enga√±ado antes a Petro y sus seguidores con el mismo tipo de contenido. Esta desinformaci√≥n acumula 251.000 reproducciones en X. El metraje tiene una marca de agua de TikTok, que muestra que fue sacado del perfil @freduchy11 en esa plataforma. Este usuario est√° radicado en Estados Unidos. En sus videos, este usuario suele compartir su trabajo como conductor de cami√≥n en estados del sur de ese pa√≠s como Kansas, Texas, Arizona y Oklahoma. El autor habla con un acento semejante al de la costa Atl√°ntica colombiana, mismo con el que se le oye cuando aparece en c√°mara. Sin embargo, hay otro tipo de videos en su perfil, en el que se escucha a un hombre con acento propio de Bogot√° u otras zonas del interior del pa√≠s que, en cambio, nunca aparece en pantalla. Bien podr√≠a ser otra persona o podr√≠a ser la misma, impostando otro acento. En este formato, el autor asegura que se encuentra en alg√∫n lugar de Colombia y presenta alguna construcci√≥n u obra tambi√©n en Estados Unidos y agradece al presidente Petro, atribuy√©ndole el supuesto logro bajo el apelativo ‚Äúpetrico‚Äù, igual que en el video del tren. As√≠ lo explicamos en ‚ÄúEste video de ‚Äòagradecimiento‚Äô a Petro por llegada de turbinas e√≥licas a La Guajira no es en Colombia‚Äù y ‚ÄúPetro presume ‚Äòobras de este gobierno en Riohacha‚Äô con imagen de un puente en Estados Unidos‚Äù. Este es el mismo caso, pues una b√∫squeda restringida al perfil de TikTok con la palabra ‚Äúpetrico‚Äù nos mostr√≥ un frame del video, publicado en esa cuenta, bajo el t√≠tulo ‚ÄúProgreso real: Petrico y el tren‚Äù. Aparentemente, fue publicado el 16 de agosto con un mensaje que revela su car√°cter humor√≠stico: ‚ÄúDescubre el progreso que nuestro pa√≠s anhela a trav√©s de la s√°tira y el sarcasmo de Freduchy‚Äù. Como mencionamos, tras los reportes anteriores ten√≠amos presente la zona del pa√≠s norteamericano en la que trabaja el propietario de la cuenta. Como en ocasiones anteriores, acudimos al foro de geolocalizaci√≥n del colectivo de investigaci√≥n Bellingcat, a trav√©s de la red social Discord. All√≠ recibimos apoyo de numerosos usuarios, entre los que destacamos y agradecemos a bjmacke, joesmcl, StarMD y Aeryn. Entre ellos, se√±alaron las siguientes pistas, relevantes para geolocalizar el lugar: Logos de las empresas al costado de los contenedores y la locomotora. Adem√°s de estos datos, el usuario Aeryn escudri√±√≥ en aspectos como la posici√≥n del sol y las sombras que se ven en el video, as√≠ como la relaci√≥n espacial entre la carretera y la v√≠a f√©rrea. As√≠ obtuvo las coordenadas precisas, que derivan en un tramo de la v√≠a que conecta Kiowa y Hazelton, en Kansas. La iron√≠a del usuario de TikTok hace referencia a una de las promesas de Petro en su campa√±a para alcanzar la Presidencia: la de revivir la red ferroviaria del pa√≠s; una ambiciosa meta que no ha mostrado avances significativos cuando solo resta un a√±o de gobierno. Las desinformaciones dan la burla por un logro cierto para contrarrestar la evidencia de ese incumplimiento.";verdadero;https://colombiacheck.com/chequeos/video-satirico-sobre-tren-de-buenaventura-atribuido-petro-fue-grabado-en-estados-unidos
LaRepublica;2025-09-04T23:57:31+00:00;James Rodríguez abrió el marcador tras la asistencia de Arias, Colombia gana 1-0;"Una victoria de la 'Tricolor' significaría la clasificación al mundial en Estados Unidos Con su pase al Mundial en juego, la Selección Colombia no solo aviva la pasión futbolera sino también la economía, con un movimiento de casi US$309 millones. Este impacto financiero, derivado del valor de los jugadores, el turismo y la boletería, se verá impulsado por el partido contra Bolivia. El Metropolitano, con un aforo de 46.000 personas, contribuirá con alrededor de US$4 millones solo en concepto de venta de entradas. En el estadio Metropolitano de Barranquilla, la selección colombiana se enfrentará a Bolivia el 4 de septiembre en un encuentro que corresponde a la fecha 17 de las eliminatorias sudamericanas para el Mundial de 2026. El partido tendrá un impacto directo en la batalla por clasificar al torneo internacional. Néstor Lorenzo, el técnico de la selección colombiana de fútbol, llamó a 26 futbolistas para participar en los partidos contra Bolivia y Venezuela. La lista contiene a Richard Ríos, Dayro Moreno (de 39 años, que vuelve tras nueve años de ausencia pero empezaría en la banca, según lo previsto por el cuerpo técnico), James Rodríguez y Luis Díaz. La alineación titular prevista para el partido against Bolivia incluye a Camilo Vargas en la portería; Santiago Arias, Dávinson Sánchez, Jhon Lucumí y Johan Mojica en la defensa; Richard Ríos, Jefferson Lerma, Jhon Arias y James Rodríguez en el mediocampo; y Luis Díaz junto a Jhon Córdoba en el ataque. Esta configuración se debe en parte a la ausencia del lateral derecho Daniel Muñoz, quien cumple con una suspensión por tarjetas amarillas . Colombia llega a este partido en la sexta posición de la tabla de clasificación con 22 puntos, producto de cinco victorias, siete empates y cuatro derrotas en 16 jornadas disputadas. Este puesto representa la última ubicación que otorga clasificación directa al Mundial. El equipo acumula seis partidos consecutivos sin ganar, pero se mantiene en zona de clasificación. En el primer tiempo, Colombia tuvo 72% de la posesión del balón, un total de ocho remates y cinco remates al arco. Arias asistió a James Rodríguez y llegó el primer gol de la Selección Colombia. El arquero boliviano atajó un cabezazo de la 'Tricolor' y ahogó el grito de gol en el Metropolitano. Ya son tres disparos directos al arco de Bolivia. Inició el primer tiempo en Barranquilla, la Selección Colombia necesita una victoria para pasar al mundial de 2026. Noticias personalizadas, de acuerdo a sus temas de interés Recopilación 10.000 primeras empresas en ventas en Colombia Reviva en primera fila todos los foros y cátedras de La República Mas de 4.000 libros y revistas, en alianza con OverDrive Seleccione y conserve sus artículos favoritos Acceda a nuestras publicaciones impresas en formato digital Reciba las noticias seleccionadas por nuestro equipo editorial Agregue a sus temas de interés Comprarán la participación de 30% de MSP Sports Capital y otros accionistas minoritarios que adquirieron acciones de McLaren en 2020 Se recomienda esta lectura a los amantes de las aventuras, la filosofía y la historia española, contadas a través de una familia con toda la seriedad Sombras del Grupo Seratta, Neema Crafts y Dansle Noir?, son algunosde los restaurantesque son atendidos por personas en condición de discapacidad";verdadero;https://www.larepublica.co/ocio/inicio-el-partido-de-la-seleccion-colombia-james-es-titular-y-dairo-moreno-suplente-4217383
BloombergLinea;2025-09-04T10:49:20+00:00;Cotización de divisas: peso, sol, real y otras monedas de LatAm vs Dólar y Euro;;verdadero;https://www.bloomberglinea.com/mercados/dolar-hoy/
LaRepublica;2025-09-04T13:55:28+00:00;La brecha comercial de Estados Unidos se amplía a su mayor nivel en cuatro meses;"La brecha comercial de Estados Unidos se amplía a su mayor nivel en cuatro meses Agregue a sus temas de interés El déficit comercial de bienes y servicios aumentó casi 33% con respecto al mes anterior, alcanzando US$78.300 millones El déficit comercial de Estados Unidos se amplió en julio a un máximo de cuatro meses a medida que las empresas se apresuraron a importar bienes y materiales antes de que el presidente Donald Trump revelara nuevos aranceles a los socios comerciales globales . El déficit comercial de bienes y servicios aumentó casi 33% con respecto al mes anterior, alcanzando US$78.300 millones, según datos del Departamento de Comercio publicados el jueves. La mediana de las estimaciones de una encuesta de Bloomberg a economistas preveía un déficit cercano a los US$78.000 millones. El valor de las importaciones aumentó 5,9% en julio, el mayor aumento desde principios de año, mientras que las exportaciones experimentaron un ligero aumento. Las cifras no están ajustadas a la inflación. El aumento de las importaciones fue impulsado por los suministros industriales, que alcanzaron su nivel más alto en cuatro meses en medio de un aumento repentino de los envíos de oro. Las importaciones de bienes de consumo también aumentaron, y los envíos de bienes de capital, excluidos los automóviles, registraron su mayor avance desde principios de año. El informe ilustra la prisa de las empresas estadounidenses por adquirir más bienes antes de la entrada en vigor prevista de los llamados aranceles recíprocos para una serie de países que aún no habían alcanzado acuerdos comerciales con EE.UU. Las importaciones habían caído durante tres meses consecutivos tras un aumento masivo en el primer trimestre, impulsado por las empresas que intentaban adelantarse al anuncio arancelario del presidente el 2 de abril. Las grandes oscilaciones mensuales del comercio este año han introducido una volatilidad similar en la medida de la actividad económica del gobierno: el producto interno bruto. El aumento de las importaciones de suministros industriales en julio reflejó un fuerte incremento de las importaciones de oro no monetario. La Oficina de Análisis Económico utiliza un cálculo independiente al incorporar el oro al PIB. Los envíos entrantes de oro no monetario, que incluye joyas, ascendieron a un récord de 10.500 millones de dólares, antes de que se impusieran aranceles más altos a las importaciones procedentes de Suiza. Las empresas tienen algo más de claridad sobre los aranceles de importación después de que la administración Trump anunciara acuerdos con varios socios clave de EE.UU. Aun así, las negociaciones comerciales con China continúan, y un tribunal federal dictaminó la semana pasada que muchos aranceles globales se impusieron ilegalmente. Trump ha apelado ante la Corte Suprema. El informe de julio mostró que el déficit comercial de mercancías con China se amplió por primera vez en seis meses, mientras que el déficit con México se amplió ligeramente. El déficit comercial de mercancías con Canadá se amplió tras alcanzar su nivel más bajo desde 2020 en junio. Sobre una base ajustada a la inflación, el déficit comercial de mercancías se amplió a US$100.100 millones en julio, después de haber alcanzado un récord a principios de este año. Noticias personalizadas, de acuerdo a sus temas de interés Recopilación 10.000 primeras empresas en ventas en Colombia Reviva en primera fila todos los foros y cátedras de La República Mas de 4.000 libros y revistas, en alianza con OverDrive Seleccione y conserve sus artículos favoritos Acceda a nuestras publicaciones impresas en formato digital Reciba las noticias seleccionadas por nuestro equipo editorial Musk ha contribuido a los problemas de Tesla, sus políticas polarizadoras han distanciado a los compradores de automóviles en los principales mercados El Gobierno ha decidido cancelar el contrato de Telefónica para instalar equipos de la china Huawei en varias instituciones públicas por ""criterios de soberanía estratégica europea y española"" James presentó una apelación el jueves, indicando que llevará el caso ante el Tribunal de Apelaciones de Nueva York en Albany";verdadero;https://www.larepublica.co/globoeconomia/la-brecha-comercial-de-estados-unidos-se-amplia-a-su-mayor-nivel-en-cuatro-meses-4216866
ElTiempo;2025-09-05T00:37:09+00:00;Últimas noticias de Colombia y el Mundo - ELTIEMPO.COM;;verdadero;https://www.eltiempo.com/zona-usuario/mi-suscripcion
LaRepublica;2025-09-04T22:55:54+00:00;Superávit comercial de Brasil crece en agosto pese a aumento de aranceles de EE.UU.;El expresidente de Brasil, Jair Bolsonaro. Agregue a sus temas de interés Las exportaciones a Estados Unidos, segundo socio comercial de Brasil, bajaron un 18,5% respecto al año anterior, hasta US$2.800 millones El superávit comercial de Brasil aumentó 35,8% en agosto con respecto al año anterior, mostraron datos del Gobierno publicados el jueves, a pesar de los aranceles más elevados de Estados Unidos a los productos procedentes del país. El superávit comercial registrado por la mayor economía de América Latina alcanzó US$6.100 millones. A diferencia de la tendencia observada en lo que va de año, las exportaciones crecieron más deprisa que las importaciones en agosto. Los envíos al exterior aumentaron 3,9%, hasta US$29.900 millones, apoyados por las mayores ventas de petróleo crudo, mineral de hierro, soja, maíz y carne. Las importaciones bajaron 2,0%, hasta US$23.700 millones. El Gobierno de Donald Trump elevó los aranceles sobre los productos brasileños 50% desde 10% a partir de agosto, al tiempo que expresó su apoyo al expresidente de extrema derecha Jair Bolsonaro, quien está siendo juzgado por supuestamente orquestar un intento de golpe de Estado tras su derrota en las elecciones de 2022. Washington excluyó varios productos del arancel más alto, incluidos aviones y jugo de naranja, pero otros centrales en la cesta de exportaciones de Brasil, como el café y la carne de vacuno, se vieron afectados. Las exportaciones a Estados Unidos, segundo socio comercial de Brasil, bajaron un 18,5% respecto al año anterior, hasta US$2.800 millones, según los datos del Ministerio de Desarrollo, Industria, Comercio y Servicios. Las ventas a China, principal destino de las exportaciones brasileñas, aumentaron un 29,9%, hasta 9.600 millones de dólares. También aumentaron los envíos a Argentina (40,4%, hasta US$1.600 millones) y México (43,8%, hasta US$790 millones), lo que sugiere un posible desvío de mercancías originalmente destinadas a Estados Unidos Noticias personalizadas, de acuerdo a sus temas de interés Recopilación 10.000 primeras empresas en ventas en Colombia Reviva en primera fila todos los foros y cátedras de La República Mas de 4.000 libros y revistas, en alianza con OverDrive Seleccione y conserve sus artículos favoritos Acceda a nuestras publicaciones impresas en formato digital Reciba las noticias seleccionadas por nuestro equipo editorial “Por favor, transmitan mis más cálidos saludos a Vladimir Putin y a Kim Jong Un, mientras conspiran contra los Estados Unidos de América”, aseguró el mandatario La firma de adquisiciones con sede en Londres adquirirá una participación mayoritaria de los accionistas de capital privado de Stada, Bain Capital y Cinven El Departamento de Estado de EE.UU. designó a las bandas criminales ecuatorianas Los Choneros y Los Lobos como organizaciones terroristas internacionales;verdadero;https://www.larepublica.co/globoeconomia/superavit-comercial-de-brasil-crece-en-agosto-pese-a-aumento-de-aranceles-de-ee-uu-4217296
